alternative_id,dataset_id,subset,g1,g2,g3,g4,class_label,class_index
a524,polish_research_units_si,SI,0.4123942578825942,0.16513252912095994,0.23074350685542303,0.95,Cl3,3
a525,polish_research_units_si,SI,0.2644834657780057,0.0908189315464182,0.08048155166648088,0.7,Cl2,2
a526,polish_research_units_si,SI,0.17040502435273008,0.13220482150331653,0.09731356593467842,0.82,Cl2,2
a529,polish_research_units_si,SI,0.38637528838759294,0.004148016305475005,0.0,0.0,Cl2,2
a557,polish_research_units_si,SI,0.2513458087669828,0.044972038599177186,0.018838479545201205,0.53,Cl1,1
a594,polish_research_units_si,SI,0.6996923865675468,0.2953877829607032,0.0365622561587337,0.85,Cl3,3
a598,polish_research_units_si,SI,0.6714944885926686,0.23553944952052702,0.023185820978709176,0.85,Cl2,2
a606,polish_research_units_si,SI,0.7797359651371444,0.3317922824271175,0.023185820978709176,0.85,Cl3,3
a608,polish_research_units_si,SI,0.6639964111766214,0.345978498191842,0.022071118047040466,0.8,Cl2,2
a610,polish_research_units_si,SI,0.5371058702896694,0.23567143185751943,0.014379667818526363,0.85,Cl3,3
a625,polish_research_units_si,SI,0.7960779287362215,0.41686432592849576,0.04759781518225393,1.0,Cl3,3
a628,polish_research_units_si,SI,0.7449371955908741,0.5176762058471946,0.035336082933898116,1.0,Cl3,3
a631,polish_research_units_si,SI,0.644514227121251,0.3465705332463507,0.020844944822204885,1.0,Cl4,4
a645,polish_research_units_si,SI,0.612855678031274,0.06266898452789918,0.009809385798684652,0.35,Cl2,2
a661,polish_research_units_si,SI,0.6815560112791592,0.15170049813904907,0.022294058633374206,0.7,Cl2,2
a665,polish_research_units_si,SI,0.9095103819533452,0.11080482829097957,0.015605841043361945,0.45,Cl3,3
