dataset_id,group,seed,model_id,selected_by_apss,selected_base_model,complexity_units,val_accuracy,val_macro_f1,val_balanced_accuracy,val_ordinal_mae,val_within_one_accuracy,test_accuracy,test_macro_f1,test_balanced_accuracy,test_ordinal_mae,test_within_one_accuracy,nonmonotone_criteria,selected_interactions
student_performance_portuguese_no_prior_grades,education_evaluation,0,M1_linear_additive,False,,0.0,0.4108527131782946,0.42022186147186147,0.45619501466275664,0.8294573643410853,0.8217054263565892,0.33587786259541985,0.3256537570340947,0.3717985314743008,1.0229007633587786,0.7251908396946565,,
student_performance_portuguese_no_prior_grades,education_evaluation,0,M2_monotone_additive,False,,0.1,0.3023255813953488,0.30241021594927087,0.35061583577712613,1.124031007751938,0.6976744186046512,0.2900763358778626,0.28170551882963035,0.30472073261282073,1.213740458015267,0.648854961832061,,
student_performance_portuguese_no_prior_grades,education_evaluation,0,M3_nonmonotone_additive,False,,1.0,0.43410852713178294,0.4402339596867641,0.4776466275659825,0.7984496124031008,0.8294573643410853,0.3511450381679389,0.35007788821348146,0.3981985809751671,1.0305343511450382,0.7251908396946565,g2;g3;g4;g6;g7;g8;g11;g13,
student_performance_portuguese_no_prior_grades,education_evaluation,0,M4_sparse_interaction,False,,1.0952380952380953,0.3875968992248062,0.4004390859182069,0.43252199413489734,0.8914728682170543,0.7984496124031008,0.3511450381679389,0.3540839242396348,0.3898164342876,1.0076335877862594,0.7251908396946565,,g16:g21;g4:g21
student_performance_portuguese_no_prior_grades,education_evaluation,0,M5_full_flexible,False,,2.0952380952380953,0.3798449612403101,0.38393050850134514,0.40710410557184745,0.8604651162790697,0.8294573643410853,0.2900763358778626,0.2768917140170848,0.32973929543767017,1.0687022900763359,0.732824427480916,g2;g3;g4;g6;g7;g8;g11;g13,g16:g21;g4:g21
student_performance_portuguese_no_prior_grades,education_evaluation,0,M6_APSS,True,M1_linear_additive,0.0,0.4108527131782946,0.42022186147186147,0.45619501466275664,0.8294573643410853,0.8217054263565892,0.33587786259541985,0.3256537570340947,0.3717985314743008,1.0229007633587786,0.7251908396946565,,
student_performance_portuguese_with_prior_grades,education_evaluation,0,M0_majority,False,,0.0,0.31007751937984496,0.09467455621301775,0.2,1.1085271317829457,0.7054263565891473,0.3053435114503817,0.0935672514619883,0.2,1.1297709923664123,0.6946564885496184,,
student_performance_portuguese_with_prior_grades,education_evaluation,0,M1_linear_additive,False,,0.0,0.7286821705426356,0.730022070700985,0.7331378299120235,0.2713178294573643,1.0,0.6793893129770993,0.6790229300641715,0.6698510848939857,0.3511450381679389,0.9770992366412213,,
student_performance_portuguese_with_prior_grades,education_evaluation,0,M2_monotone_additive,False,,0.1,0.7054263565891473,0.7094426057832758,0.7116862170087976,0.29457364341085274,1.0,0.7099236641221374,0.7059420650115829,0.6899983499711245,0.31297709923664124,0.9847328244274809,,
student_performance_portuguese_with_prior_grades,education_evaluation,0,M3_nonmonotone_additive,False,,1.0,0.7286821705426356,0.7336068678022701,0.7360410557184751,0.2713178294573643,1.0,0.6870229007633588,0.6832942061221907,0.675790776338586,0.3435114503816794,0.9770992366412213,g1;g2;g4;g5;g7;g8;g9;g10;g11;g12;g13;g22;g23,
student_performance_portuguese_with_prior_grades,education_evaluation,0,M4_sparse_interaction,False,,1.0869565217391304,0.7286821705426356,0.7278043183185704,0.7269501466275659,0.2713178294573643,1.0,0.6946564885496184,0.7007713311324734,0.7020761488326046,0.3282442748091603,0.9847328244274809,,g6:g23;g17:g20
student_performance_portuguese_with_prior_grades,education_evaluation,0,M5_full_flexible,False,,2.0869565217391304,0.751937984496124,0.7550801229421918,0.7615835777126099,0.24806201550387597,1.0,0.7022900763358778,0.7002511056614056,0.692095124164673,0.3282442748091603,0.9770992366412213,g1;g2;g4;g5;g7;g8;g9;g10;g12;g13;g22;g23,g6:g21;g5:g11
student_performance_portuguese_with_prior_grades,education_evaluation,0,M6_APSS,True,M1_linear_additive,0.0,0.7286821705426356,0.730022070700985,0.7331378299120235,0.2713178294573643,1.0,0.6793893129770993,0.6790229300641715,0.6698510848939857,0.3511450381679389,0.9770992366412213,,
maternal_health_risk,health_risk_evaluation,0,M0_majority,False,,0.0,0.400990099009901,0.19081272084805656,0.3333333333333333,0.8663366336633663,0.7326732673267327,0.39901477832512317,0.19014084507042253,0.3333333333333333,0.8719211822660099,0.729064039408867,,
maternal_health_risk,health_risk_evaluation,0,M1_linear_additive,False,,0.0,0.6089108910891089,0.6081009491343415,0.608101467968798,0.4306930693069307,0.9603960396039604,0.5960591133004927,0.5919500346981262,0.5931386836859474,0.42857142857142855,0.9753694581280788,,
maternal_health_risk,health_risk_evaluation,0,M2_monotone_additive,False,,0.1,0.400990099009901,0.19081272084805656,0.3333333333333333,0.8663366336633663,0.7326732673267327,0.39901477832512317,0.19014084507042253,0.3333333333333333,0.8719211822660099,0.729064039408867,,
maternal_health_risk,health_risk_evaluation,0,M3_nonmonotone_additive,False,,1.0,0.6287128712871287,0.6288840788840789,0.6331306430808918,0.39603960396039606,0.9752475247524752,0.6403940886699507,0.6423103126792885,0.645287591224573,0.39408866995073893,0.9655172413793104,g1;g2;g3;g4;g6,
maternal_health_risk,health_risk_evaluation,0,M4_sparse_interaction,False,,1.3333333333333333,0.6089108910891089,0.6155410312273056,0.6151342055156317,0.4158415841584158,0.9752475247524752,0.5862068965517241,0.5886002523476145,0.585091378126204,0.45320197044334976,0.9605911330049262,,g1:g5;g2:g5
maternal_health_risk,health_risk_evaluation,0,M5_full_flexible,False,,2.3333333333333335,0.6138613861386139,0.6120071684587813,0.6190651679872244,0.4158415841584158,0.9702970297029703,0.625615763546798,0.6240153256704981,0.6312221161309055,0.4187192118226601,0.9556650246305419,g1;g2;g3;g4;g6,g1:g5;g4:g5
maternal_health_risk,health_risk_evaluation,0,M6_APSS,True,M1_linear_additive,0.0,0.6089108910891089,0.6081009491343415,0.608101467968798,0.4306930693069307,0.9603960396039604,0.5960591133004927,0.5919500346981262,0.5931386836859474,0.42857142857142855,0.9753694581280788,,
toc_uco_oc03_balancescale,toc_uco_ordinal_classification,0,M0_majority,False,,0.0,0.4603174603174603,0.2101449275362319,0.3333333333333333,1.0,0.5396825396825397,0.4596774193548387,0.20994475138121546,0.3333333333333333,1.0,0.5403225806451613,,
toc_uco_oc03_balancescale,toc_uco_ordinal_classification,0,M1_linear_additive,False,,0.0,0.7142857142857143,0.6625251246929205,0.7931034482758621,0.2857142857142857,1.0,0.6693548387096774,0.6295794725588025,0.7602339181286549,0.33064516129032256,1.0,,
toc_uco_oc03_balancescale,toc_uco_ordinal_classification,0,M2_monotone_additive,False,,0.1,0.626984126984127,0.5133809133809134,0.5091954022988506,0.48412698412698413,0.8888888888888888,0.6370967741935484,0.517015267015267,0.5169590643274854,0.49193548387096775,0.8709677419354839,,
toc_uco_oc03_balancescale,toc_uco_ordinal_classification,0,M3_nonmonotone_additive,False,,1.0,0.8174603174603174,0.7481876880650828,0.867816091954023,0.18253968253968253,1.0,0.7580645161290323,0.6986764655847028,0.8245614035087719,0.24193548387096775,1.0,,
toc_uco_oc03_balancescale,toc_uco_ordinal_classification,0,M4_sparse_interaction,False,,1.5,0.753968253968254,0.6945473370866498,0.8218390804597702,0.24603174603174602,1.0,0.6935483870967742,0.6417060692969537,0.7502923976608186,0.3064516129032258,1.0,,g3:g4;g1:g3
toc_uco_oc03_balancescale,toc_uco_ordinal_classification,0,M5_full_flexible,False,,2.5,0.7777777777777778,0.7140522875816994,0.8390804597701149,0.2222222222222222,1.0,0.717741935483871,0.6602304800543054,0.7678362573099414,0.28225806451612906,1.0,,g3:g4;g1:g3
toc_uco_oc03_balancescale,toc_uco_ordinal_classification,0,M6_APSS,True,M3_nonmonotone_additive,1.0,0.8174603174603174,0.7481876880650828,0.867816091954023,0.18253968253968253,1.0,0.7580645161290323,0.6986764655847028,0.8245614035087719,0.24193548387096775,1.0,,
toc_uco_oc03_mammoexp,toc_uco_ordinal_classification,0,M0_majority,False,,0.0,0.5662650602409639,0.24102564102564106,0.3333333333333333,0.6144578313253012,0.8192771084337349,0.5662650602409639,0.24102564102564106,0.3333333333333333,0.6144578313253012,0.8192771084337349,,
toc_uco_oc03_mammoexp,toc_uco_ordinal_classification,0,M1_linear_additive,False,,0.0,0.4819277108433735,0.4148659003831418,0.42566700439040867,0.6987951807228916,0.8192771084337349,0.5542168674698795,0.48294280675233053,0.48091860857818297,0.5180722891566265,0.927710843373494,,
toc_uco_oc03_mammoexp,toc_uco_ordinal_classification,0,M2_monotone_additive,False,,0.1,0.42168674698795183,0.3224251648909184,0.44491725768321516,0.9036144578313253,0.6746987951807228,0.3493975903614458,0.26623541349568747,0.37210401891252953,1.0481927710843373,0.6024096385542169,,
toc_uco_oc03_mammoexp,toc_uco_ordinal_classification,0,M3_nonmonotone_additive,False,,1.0,0.4819277108433735,0.3802763860235124,0.39540695710908474,0.6746987951807228,0.8433734939759037,0.5180722891566265,0.437238599143361,0.4357311719013846,0.5662650602409639,0.9156626506024096,g1;g2;g5,
toc_uco_oc03_mammoexp,toc_uco_ordinal_classification,0,M4_sparse_interaction,False,,1.4,0.5421686746987951,0.4594129786746159,0.46990881458966566,0.6144578313253012,0.8433734939759037,0.5662650602409639,0.5067538126361656,0.5055724417426545,0.5180722891566265,0.9156626506024096,,g2:g5;g1:g3
toc_uco_oc03_mammoexp,toc_uco_ordinal_classification,0,M5_full_flexible,False,,2.4,0.5180722891566265,0.42347389039562616,0.4318135764944276,0.6506024096385542,0.8313253012048193,0.5301204819277109,0.4597883597883598,0.45795339412360686,0.5542168674698795,0.9156626506024096,g1;g2;g5,g1:g3;g2:g3
toc_uco_oc03_mammoexp,toc_uco_ordinal_classification,0,M6_APSS,True,M4_sparse_interaction,1.4,0.5421686746987951,0.4594129786746159,0.46990881458966566,0.6144578313253012,0.8433734939759037,0.5662650602409639,0.5067538126361656,0.5055724417426545,0.5180722891566265,0.9156626506024096,,g2:g5;g1:g3
toc_uco_oc03_newthyroid,toc_uco_ordinal_classification,0,M0_majority,False,,0.0,0.6976744186046512,0.27397260273972607,0.3333333333333333,0.3023255813953488,1.0,0.6976744186046512,0.27397260273972607,0.3333333333333333,0.3023255813953488,1.0,,
toc_uco_oc03_newthyroid,toc_uco_ordinal_classification,0,M1_linear_additive,False,,0.0,0.8837209302325582,0.8167832167832169,0.746031746031746,0.11627906976744186,1.0,0.9302325581395349,0.8982683982683982,0.8492063492063493,0.06976744186046512,1.0,,
toc_uco_oc03_newthyroid,toc_uco_ordinal_classification,0,M2_monotone_additive,False,,0.1,0.9302325581395349,0.902409976180468,0.8857142857142857,0.06976744186046512,1.0,0.9534883720930233,0.9336917562724013,0.9047619047619048,0.046511627906976744,1.0,,
toc_uco_oc03_newthyroid,toc_uco_ordinal_classification,0,M3_nonmonotone_additive,False,,1.0,0.8837209302325582,0.832130832130832,0.7904761904761904,0.11627906976744186,1.0,0.9767441860465116,0.9642324888226527,0.9444444444444445,0.023255813953488372,1.0,g1;g3;g4;g5,
toc_uco_oc03_newthyroid,toc_uco_ordinal_classification,0,M4_sparse_interaction,False,,1.4,0.9302325581395349,0.8918192918192918,0.8412698412698413,0.06976744186046512,1.0,0.9534883720930233,0.9333032558839011,0.8968253968253969,0.046511627906976744,1.0,,g1:g3;g2:g4
toc_uco_oc03_newthyroid,toc_uco_ordinal_classification,0,M5_full_flexible,False,,2.4,0.8837209302325582,0.832130832130832,0.7904761904761904,0.11627906976744186,1.0,0.9534883720930233,0.9333333333333332,0.9333333333333332,0.046511627906976744,1.0,g1;g3;g4;g5,g2:g4;g2:g5
toc_uco_oc03_newthyroid,toc_uco_ordinal_classification,0,M6_APSS,True,M2_monotone_additive,0.1,0.9302325581395349,0.902409976180468,0.8857142857142857,0.06976744186046512,1.0,0.9534883720930233,0.9336917562724013,0.9047619047619048,0.046511627906976744,1.0,,
toc_uco_oc03_tae,toc_uco_ordinal_classification,0,M0_majority,False,,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3548387096774194,0.17460317460317462,0.3333333333333333,0.967741935483871,0.6774193548387096,,
toc_uco_oc03_tae,toc_uco_ordinal_classification,0,M1_linear_additive,False,,0.0,0.43333333333333335,0.41732350199169427,0.43333333333333335,0.6666666666666666,0.9,0.4838709677419355,0.48484848484848486,0.48484848484848486,0.6451612903225806,0.8709677419354839,,
toc_uco_oc03_tae,toc_uco_ordinal_classification,0,M2_monotone_additive,False,,0.1,0.4666666666666667,0.45476190476190476,0.4666666666666666,0.6333333333333333,0.9,0.41935483870967744,0.42363484468747625,0.4212121212121212,0.7096774193548387,0.8709677419354839,,
toc_uco_oc03_tae,toc_uco_ordinal_classification,0,M3_nonmonotone_additive,False,,1.0,0.6,0.5821052631578948,0.6,0.5,0.9,0.45161290322580644,0.4539378749905066,0.4515151515151515,0.6774193548387096,0.8709677419354839,g54,
toc_uco_oc03_tae,toc_uco_ordinal_classification,0,M4_sparse_interaction,False,,1.037037037037037,0.4666666666666667,0.45286195286195285,0.4666666666666666,0.6,0.9333333333333333,0.4838709677419355,0.4890255942887522,0.48787878787878797,0.6451612903225806,0.8709677419354839,,g16:g27;g2:g53
toc_uco_oc03_tae,toc_uco_ordinal_classification,0,M5_full_flexible,False,,2.037037037037037,0.5333333333333333,0.5303030303030304,0.5333333333333333,0.5333333333333333,0.9333333333333333,0.45161290322580644,0.4570968484011963,0.4545454545454546,0.6774193548387096,0.8709677419354839,g54,g16:g27;g2:g53
toc_uco_oc03_tae,toc_uco_ordinal_classification,0,M6_APSS,True,M3_nonmonotone_additive,1.0,0.6,0.5821052631578948,0.6,0.5,0.9,0.45161290322580644,0.4539378749905066,0.4515151515151515,0.6774193548387096,0.8709677419354839,g54,
toc_uco_oc04_car,toc_uco_ordinal_classification,0,M0_majority,False,,0.0,0.6994219653179191,0.20578231292517007,0.25,0.4161849710982659,0.9219653179190751,0.6994219653179191,0.20578231292517007,0.25,0.4161849710982659,0.9219653179190751,,
toc_uco_oc04_car,toc_uco_ordinal_classification,0,M1_linear_additive,False,,0.0,0.8179190751445087,0.7175199837774899,0.7789823812551085,0.18208092485549132,1.0,0.7947976878612717,0.7169151971349773,0.8340750158931978,0.2138728323699422,0.9913294797687862,,
